OrderID,CustomerID,ProductID,Quantity,Price,OrderDate,Region,TotalAmount
16368,1650,475,3,373.28,15/01/2023,South,1119.84
16369,4866,441,3,466.77,21/11/2023,East,1400.31
16370,3967,161,5,223.03,28/10/2023,South,1115.15
16371,3274,273,1,37.38,30/03/2023,West,37.38
16372,3470,352,3,371.62,21/03/2023,East,1114.8600000000001
16373,4143,211,4,434.2,17/06/2023,West,1736.8
16374,3290,314,2,165.21,01/04/2023,West,330.42
16375,3577,338,6,114.9,04/03/2023,West,689.4000000000001
16376,4660,326,4,171.84,15/12/2023,North,687.36
16377,2068,329,1,454.62,29/06/2023,South,454.62
16378,2495,332,3,211.89,20/09/2023,North,635.67
16379,3418,262,7,328.81,04/08/2023,East,2301.67
16380,2878,225,3,41.81,07/11/2023,North,125.43
16381,3699,352,6,144.36,16/02/2023,North,866.1600000000001
16382,3736,432,6,117.87,19/12/2023,South,707.22
16383,1733,298,1,36,15/06/2023,North,36
16384,2950,296,2,64.7,26/12/2023,North,129.4
16385,1091,221,6,211.22,26/10/2023,East,1267.32
16386,4093,363,2,281.21,17/07/2023,North,562.42
16387,3219,153,2,159.4,16/05/2023,South,318.8
16388,2627,234,4,212.65,08/12/2023,East,850.6
16389,2215,438,8,380.95,27/06/2023,East,3047.6
16390,2100,458,6,127.36,19/03/2023,West,764.16
16391,2304,250,8,21.89,21/05/2023,West,175.12
16392,2387,199,4,132.21,02/11/2023,West,528.84
16393,1178,333,3,461.09,06/04/2023,North,1383.27
16394,3285,131,7,13.92,30/11/2023,South,97.44
16395,4206,161,7,68.83,12/06/2023,South,481.81
16396,3924,295,2,37.21,25/01/2023,West,74.42
16397,3949,129,1,191.58,31/01/2023,North,191.58
16398,1279,342,8,325.64,04/09/2023,South,2605.12
16399,2042,205,3,455.62,18/02/2023,North,1366.8600000000001
16400,2618,394,6,398.06,20/06/2023,West,2388.36
16401,3787,232,7,129.1,28/10/2023,North,903.6999999999999
16402,1370,121,8,319.25,26/04/2023,East,2554
16403,2800,255,6,333.6,31/07/2023,West,2001.6000000000001
16404,4183,483,7,49.8,23/12/2023,North,348.59999999999997
16405,4834,313,5,216.43,07/01/2023,South,1082.15
16406,4747,325,3,159.07,21/07/2023,East,477.21
16407,3917,384,2,82.77,14/05/2023,North,165.54
16408,2703,270,7,34.04,05/08/2023,South,238.28
16409,4066,141,8,18.43,02/11/2023,East,147.44
16410,3268,159,8,430.07,28/10/2023,East,3440.56
16411,3967,474,3,168.67,01/07/2023,East,506.01
16412,1303,176,2,249.07,04/05/2023,East,498.14
16413,4774,301,9,149.36,25/05/2023,North,1344.2400000000002
16414,2348,319,6,87.1,08/12/2023,West,522.5999999999999
16415,2460,286,3,134.34,09/12/2023,West,403.02
16416,3485,195,5,89.14,11/07/2023,North,445.7
16417,2193,441,1,380.15,09/04/2023,West,380.15
16418,3422,311,2,454.22,30/04/2023,South,908.44
16419,4628,467,9,220.08,25/12/2023,South,1980.72
16420,3428,439,3,412.35,26/04/2023,North,1237.0500000000002
16421,4033,361,8,215.76,09/10/2023,North,1726.08
16422,3061,428,8,226.16,20/09/2023,West,1809.28
16423,3790,176,5,245.13,11/06/2023,East,1225.65
16424,1668,130,8,411.02,05/01/2023,East,3288.16
16425,1499,138,2,468.48,24/07/2023,West,936.96
16426,4717,405,2,373.5,16/10/2023,East,747
16427,2414,433,4,444.78,20/06/2023,West,1779.12
16428,2572,313,8,323.15,16/10/2023,West,2585.2
16429,3612,225,2,420.43,30/07/2023,East,840.86
16430,1529,264,4,280.63,27/12/2023,South,1122.52
16431,3006,345,8,387.49,08/07/2023,South,3099.92
16432,3539,208,3,354.1,26/05/2023,South,1062.3000000000002
16433,4621,187,8,375.88,22/05/2023,North,3007.04
16434,4770,299,2,121.02,08/06/2023,East,242.04
16435,4456,370,1,81.11,22/03/2023,North,81.11
16436,2219,150,6,328.25,15/05/2023,West,1969.5
16437,1754,297,8,244.03,07/12/2023,East,1952.24
16438,3347,122,9,383.51,12/03/2023,North,3451.59
16439,1814,252,8,77.52,09/05/2023,East,620.16
16440,3594,322,2,474.11,08/12/2023,North,948.22
16441,1726,320,1,353.5,05/10/2023,West,353.5
16442,1730,250,7,16.38,28/03/2023,South,114.66
16443,1827,365,7,290.38,02/04/2023,North,2032.6599999999999
16444,3649,172,3,159.75,10/07/2023,North,479.25
16445,2331,468,6,140.96,20/08/2023,North,845.76
16446,3046,176,7,451.57,13/09/2023,West,3160.99
16447,4323,131,9,418.79,15/02/2023,West,3769.11
16448,4079,468,1,9.73,26/02/2023,North,9.73
16449,3815,164,3,94.93,10/08/2023,North,284.79
16450,1874,456,5,361.17,22/06/2023,South,1805.8500000000001
16451,4279,117,3,424.85,21/07/2023,South,1274.5500000000002
16452,3984,263,8,360.21,28/11/2023,South,2881.68
16453,3178,386,6,265.03,13/01/2023,East,1590.1799999999998
16454,4807,153,2,492.37,20/10/2023,North,984.74
16455,4780,162,1,399.65,04/04/2023,East,399.65
16456,3003,356,5,236.62,22/05/2023,West,1183.1
16457,2677,338,9,293.82,20/10/2023,East,2644.38
16458,4835,108,9,27.19,08/09/2023,West,244.71
16459,1607,219,1,482.54,13/04/2023,East,482.54
16460,3073,447,3,184.56,13/12/2023,South,553.6800000000001
16461,4694,189,6,332.45,27/09/2023,North,1994.6999999999998
16462,2477,471,5,335.14,13/07/2023,South,1675.6999999999998
16463,1634,411,4,33.19,10/06/2023,West,132.76
16464,2209,274,2,136.6,13/09/2023,East,273.2
16465,1483,102,4,329.82,30/06/2023,North,1319.28
16466,3727,229,5,456.52,30/03/2023,East,2282.6
16467,2074,153,2,390.42,24/02/2023,East,780.84
16468,2914,392,1,292.17,22/06/2023,South,292.17
16469,3052,283,7,120.08,20/10/2023,South,840.56
16470,1588,452,7,474.68,04/06/2023,South,3322.76
16471,4231,323,8,204.82,06/08/2023,West,1638.56
16472,3255,111,6,79.2,29/06/2023,South,475.20000000000005
16473,3304,294,1,15.71,08/12/2023,North,15.71
16474,2228,346,8,475.32,07/05/2023,East,3802.56
16475,4838,467,2,390.07,24/06/2023,West,780.14
16476,2973,253,3,112.11,27/02/2023,North,336.33
16477,3058,177,8,75.18,15/05/2023,West,601.44
16478,1948,239,4,479.94,21/05/2023,North,1919.76
16479,3055,189,5,124.19,17/02/2023,West,620.95
16480,4480,243,9,233.66,05/06/2023,East,2102.94
16481,3983,171,7,307.37,03/07/2023,West,2151.59
16482,3079,276,7,35.88,04/08/2023,East,251.16000000000003
16483,3007,447,1,175.49,12/06/2023,West,175.49
16484,3587,362,1,472.1,05/05/2023,West,472.1
16485,2741,370,8,351.67,07/11/2023,North,2813.36
16486,4052,204,1,187.05,19/12/2023,East,187.05
16487,1386,171,2,396.91,17/05/2023,North,793.82
16488,2251,173,4,419.41,26/04/2023,West,1677.64
16489,3687,242,9,80.13,10/05/2023,West,721.17
16490,2790,161,7,295.36,05/10/2023,East,2067.52
16491,2498,245,7,186.54,01/08/2023,East,1305.78
16492,4795,145,7,255.9,07/10/2023,South,1791.3
16493,4822,328,5,237.19,25/07/2023,East,1185.95
16494,1206,204,1,254.39,06/11/2023,North,254.39
16495,4389,208,5,263.36,13/08/2023,East,1316.8000000000002
16496,2818,416,8,39.28,05/07/2023,West,314.24
16497,2780,220,7,92.96,05/07/2023,East,650.7199999999999
16498,3604,142,7,285.27,29/11/2023,South,1996.8899999999999
16499,4688,198,2,468.34,04/03/2023,West,936.68
16500,3395,293,1,374.53,10/07/2023,East,374.53
16501,1792,410,4,123.13,30/12/2023,West,492.52
16502,3281,313,8,184.05,27/10/2023,West,1472.4
16503,2724,328,1,171.01,16/03/2023,East,171.01
16504,4115,488,2,385.91,13/07/2023,South,771.82
16505,2005,284,7,486.24,17/08/2023,South,3403.6800000000003
16506,3784,211,5,180.93,14/12/2023,South,904.6500000000001
16507,1941,498,6,12.31,28/04/2023,South,73.86
16508,2165,446,8,468.76,14/07/2023,East,3750.08
16509,4719,371,9,377.85,01/06/2023,West,3400.65
16510,3223,412,8,418.01,24/11/2023,West,3344.08
16511,2677,201,1,108.3,17/07/2023,South,108.3
16512,1448,309,4,324.6,09/04/2023,North,1298.4
16513,1591,326,5,120.19,30/04/2023,South,600.95
16514,1081,380,9,10.75,11/09/2023,West,96.75
16515,3182,121,6,82.75,24/07/2023,West,496.5
16516,4790,347,6,461.79,28/12/2023,West,2770.7400000000002
16517,3903,258,3,111.58,11/09/2023,North,334.74
16518,4248,478,2,294.65,08/06/2023,East,589.3
16519,2406,328,2,484.17,13/10/2023,East,968.34
16520,4314,442,7,42.46,09/02/2023,West,297.22
16521,4638,499,5,404.93,26/08/2023,South,2024.65
16522,4212,286,1,300.79,27/04/2023,East,300.79
16523,2480,242,5,165.08,14/01/2023,West,825.4000000000001
16524,3487,437,1,185.31,13/02/2023,North,185.31
16525,2079,457,9,18.46,08/08/2023,West,166.14000000000001
16526,4598,496,8,131.64,11/06/2023,West,1053.12
16527,3744,123,4,214.58,16/06/2023,South,858.32
16528,4897,240,1,359.87,12/05/2023,North,359.87
16529,1418,339,8,141.02,04/08/2023,North,1128.16
16530,1087,391,5,292.25,25/10/2023,South,1461.25
16531,4680,404,1,367.19,19/05/2023,South,367.19
16532,3703,181,2,350.77,09/12/2023,West,701.54
16533,4079,147,5,297.19,16/04/2023,North,1485.95
16534,4548,452,9,292.19,15/10/2023,West,2629.71
16535,1214,457,8,362,03/05/2023,West,2896
16536,4756,270,8,171.08,02/11/2023,South,1368.64
16537,2758,361,9,227.86,22/02/2023,West,2050.7400000000002
16538,3599,167,2,483.25,12/05/2023,West,966.5
16539,2520,113,7,335.96,27/05/2023,South,2351.72
16540,2717,129,5,262.35,23/11/2023,East,1311.75
16541,3550,209,3,291.26,02/02/2023,East,873.78
16542,4853,311,8,56.69,19/03/2023,South,453.52
16543,3746,363,2,298.03,29/11/2023,North,596.06
16544,3292,421,4,419.07,03/05/2023,South,1676.28
16545,2501,487,5,264.19,24/03/2023,West,1320.95
16546,1308,301,5,92.56,24/02/2023,East,462.8
16547,1230,183,4,226.86,09/01/2023,South,907.44
16548,4454,475,3,142.62,09/07/2023,East,427.86
16549,1154,152,3,183.07,14/11/2023,West,549.21
16550,2198,454,5,116.38,17/02/2023,East,581.9
16551,3895,355,6,170.29,06/09/2023,North,1021.74
16552,1114,173,1,411.74,12/12/2023,South,411.74
16553,2413,319,4,380.06,09/03/2023,East,1520.24
16554,1310,242,6,247.82,31/10/2023,West,1486.92
16555,1992,199,2,392.34,14/12/2023,South,784.68
16556,3347,228,5,487.9,07/11/2023,West,2439.5
16557,2041,318,9,206.04,21/06/2023,North,1854.36
16558,3831,370,3,490.09,23/11/2023,North,1470.27
16559,1011,121,3,126.72,09/11/2023,North,380.15999999999997
16560,2427,277,9,477.5,20/12/2023,North,4297.5
16561,4884,147,3,432.89,21/09/2023,South,1298.67
16562,4775,216,4,103.57,03/07/2023,West,414.28
16563,3279,428,9,178.17,10/01/2023,West,1603.53
16564,4002,475,4,355.42,12/07/2023,West,1421.68
16565,4676,278,5,99.85,13/09/2023,East,499.25
16566,3013,372,2,297.4,14/02/2023,South,594.8
16567,1729,461,8,269.73,16/06/2023,South,2157.84
16568,2301,438,9,149.48,29/10/2023,East,1345.32
16569,2376,459,4,153.76,19/08/2023,North,615.04
16570,4065,446,3,260.57,30/09/2023,West,781.71
16571,3036,278,4,153.43,23/03/2023,South,613.72
16572,4046,148,7,94.23,14/08/2023,North,659.61
16573,3350,414,1,387.81,08/05/2023,East,387.81
16574,1540,493,2,292.97,19/11/2023,West,585.94
16575,3517,354,5,221.63,28/11/2023,West,1108.15
16576,3860,129,9,94.72,09/07/2023,East,852.48
16577,1076,184,6,299.21,09/03/2023,East,1795.2599999999998
16578,4067,376,3,316.16,13/06/2023,North,948.48
16579,4592,133,3,242.48,09/01/2023,North,727.4399999999999
16580,1023,428,7,189.51,12/06/2023,East,1326.57
16581,2038,197,3,434.29,05/08/2023,North,1302.8700000000001
16582,1675,175,3,353.88,21/02/2023,North,1061.6399999999999
16583,3572,274,7,181.3,28/04/2023,East,1269.1000000000001
16584,3394,440,9,298.58,12/12/2023,North,2687.22
16585,1171,348,9,120.7,11/04/2023,South,1086.3
16586,2892,439,3,10.68,22/04/2023,East,32.04
16587,4398,233,8,435.08,13/12/2023,West,3480.64
16588,3759,277,1,410.35,10/11/2023,East,410.35
16589,4556,464,8,321.5,01/06/2023,East,2572
16590,1488,327,2,406.6,28/02/2023,North,813.2
16591,2485,162,4,391.51,06/02/2023,East,1566.04
16592,3425,367,7,430.83,14/04/2023,North,3015.81
16593,4659,357,6,446.47,24/08/2023,North,2678.82
16594,4235,243,9,410.31,07/02/2023,South,3692.79
16595,3419,484,8,426.62,15/01/2023,North,3412.96
16596,4644,487,2,253.34,24/05/2023,West,506.68
16597,4047,402,4,355.46,07/11/2023,West,1421.84
16598,4024,151,1,169.96,07/09/2023,South,169.96
16599,4495,402,7,431.26,09/10/2023,South,3018.8199999999997
16600,1756,198,4,430,27/08/2023,South,1720
16601,3524,405,8,37.74,22/10/2023,South,301.92
16602,3429,144,2,176.77,16/02/2023,South,353.54
16603,1154,141,8,89.87,02/04/2023,West,718.96
16604,1256,426,2,72.22,26/06/2023,North,144.44
16605,2779,156,8,210.37,14/06/2023,North,1682.96
16606,1673,132,1,314.7,07/02/2023,South,314.7
16607,3115,213,2,175.14,10/04/2023,North,350.28
16608,3391,399,5,158.06,03/03/2023,North,790.3
16609,4348,213,1,51.76,02/03/2023,South,51.76
16610,1672,155,5,194.55,21/07/2023,East,972.75
16611,3438,143,5,238.13,28/04/2023,West,1190.65
16612,2472,311,7,202.36,08/01/2023,North,1416.52
16613,1258,451,2,341.64,21/10/2023,North,683.28
16614,1306,428,2,147.64,16/04/2023,West,295.28
16615,4918,133,6,359.44,19/10/2023,West,2156.64
16616,2118,369,3,441.97,25/02/2023,East,1325.91
16617,3997,295,8,297.66,14/02/2023,North,2381.28
16618,4535,224,3,197.4,02/11/2023,North,592.2
16619,4017,178,4,93.95,20/01/2023,East,375.8
16620,1245,354,7,466.55,02/07/2023,West,3265.85
16621,3780,244,1,377.17,12/04/2023,South,377.17
16622,2658,182,1,126.99,29/12/2023,South,126.99
16623,1186,329,9,79.56,14/12/2023,North,716.04
16624,2797,236,6,29.41,15/10/2023,West,176.46
16625,1924,126,5,99.32,23/07/2023,North,496.59999999999997
16626,1784,276,2,367.53,20/07/2023,West,735.06
16627,4444,306,2,316.62,12/02/2023,West,633.24
16628,2595,405,7,483.88,01/12/2023,South,3387.16
16629,4477,410,6,164.38,02/01/2023,South,986.28
16630,3455,487,8,394.37,31/07/2023,North,3154.96
16631,4196,312,3,64.63,19/06/2023,East,193.89
16632,2360,453,3,283.48,23/05/2023,East,850.44
16633,1340,136,5,236.06,03/04/2023,South,1180.3
16634,1562,487,4,419.91,02/05/2023,South,1679.64
16635,4249,392,8,352.29,01/08/2023,North,2818.32
16636,1650,278,6,101.19,13/09/2023,East,607.14
16637,3999,259,8,492.02,07/09/2023,West,3936.16
16638,4910,467,7,412.46,15/04/2023,East,2887.22
16639,2193,111,2,180.54,10/11/2023,West,361.08
16640,4110,268,9,413.88,18/08/2023,North,3724.92
16641,1068,411,6,478.67,21/12/2023,West,2872.02
16642,4307,179,6,445.69,07/09/2023,West,2674.14
16643,2583,113,2,280.32,18/04/2023,East,560.64
16644,3428,153,9,290.69,03/03/2023,East,2616.21
16645,3104,353,1,57.77,26/02/2023,East,57.77
16646,2300,164,6,86.53,08/09/2023,East,519.1800000000001
16647,3897,471,8,491.39,12/05/2023,West,3931.12
16648,2122,157,2,386.05,19/03/2023,East,772.1
16649,1915,195,3,17.63,26/12/2023,West,52.89
16650,4598,120,7,276.03,18/12/2023,South,1932.2099999999998
16651,3372,359,1,175.92,15/10/2023,North,175.92
16652,1460,172,5,159.2,30/11/2023,South,796
16653,3226,347,6,280.52,11/06/2023,South,1683.12
16654,1843,226,7,163.47,23/10/2023,West,1144.29
16655,1573,145,7,129.52,04/02/2023,East,906.6400000000001
16656,1118,367,3,469.22,15/01/2023,North,1407.66
16657,4540,227,7,24.73,03/11/2023,South,173.11
16658,3596,129,1,220.9,20/01/2023,East,220.9
16659,1645,193,4,258.04,20/10/2023,East,1032.16
16660,2478,323,7,222.78,07/02/2023,West,1559.46
16661,3073,415,7,330.34,29/05/2023,West,2312.3799999999997
16662,2513,199,4,17.71,04/08/2023,East,70.84
16663,3031,170,1,443.07,10/01/2023,North,443.07
16664,2031,180,8,252.61,10/04/2023,South,2020.88
16665,1968,497,4,279.07,02/08/2023,South,1116.28
16666,3010,466,2,234.07,11/04/2023,West,468.14
16667,2539,399,4,225.03,29/12/2023,North,900.12
16668,3580,207,8,97.42,07/10/2023,North,779.36
16669,4998,201,8,254.68,04/01/2023,East,2037.44
16670,3196,190,5,213.57,28/04/2023,East,1067.85
16671,2511,464,2,236.72,31/05/2023,West,473.44
16672,2048,115,7,11.85,11/02/2023,West,82.95
16673,1654,209,3,69.79,14/12/2023,South,209.37
16674,4828,362,6,382.77,27/04/2023,East,2296.62
16675,2954,259,9,212.46,19/01/2023,West,1912.14
16676,3992,352,5,372.74,28/12/2023,East,1863.7
16677,1554,188,9,89.7,24/01/2023,North,807.3000000000001
16678,1424,194,4,350.61,24/08/2023,South,1402.44
16679,1292,371,9,148.11,15/09/2023,East,1332.9900000000002
16680,2208,346,1,354.04,07/01/2023,East,354.04
16681,3601,460,4,47.96,04/05/2023,East,191.84
16682,1430,477,1,170.15,01/01/2023,North,170.15
16683,3651,305,9,64.08,28/06/2023,South,576.72
16684,1316,444,8,316.67,07/07/2023,North,2533.36
16685,1397,417,8,199.34,08/06/2023,East,1594.72
16686,2347,385,7,41.77,30/01/2023,South,292.39000000000004
16687,2588,347,9,265.55,18/03/2023,East,2389.9500000000003
16688,1595,495,3,17.32,18/01/2023,South,51.96
16689,3593,166,7,410.15,05/07/2023,West,2871.0499999999997
16690,3123,145,6,469.48,30/09/2023,North,2816.88
16691,3912,142,5,405.99,29/10/2023,North,2029.95
16692,2943,328,9,476,22/04/2023,East,4284
16693,1915,400,4,449.07,19/01/2023,East,1796.28
16694,3756,333,3,447.99,12/01/2023,East,1343.97
16695,3533,298,3,126.49,06/08/2023,North,379.46999999999997
16696,4869,435,2,119.43,04/12/2023,West,238.86
16697,4159,131,1,405.66,02/11/2023,West,405.66
16698,3794,363,3,248.24,06/01/2023,North,744.72
16699,2255,212,8,471.44,18/12/2023,South,3771.52
16700,4078,417,6,449.14,07/11/2023,West,2694.84
16701,4875,375,2,447.12,04/05/2023,West,894.24
16702,3597,245,8,166.43,31/12/2023,South,1331.44
16703,1975,456,5,70.79,27/12/2023,South,353.95000000000005
16704,2075,105,4,340.58,15/01/2023,North,1362.32
16705,4726,439,1,223.09,17/12/2023,South,223.09
16706,3989,207,1,467.3,12/10/2023,East,467.3
16707,3966,359,4,427.66,04/12/2023,East,1710.64
16708,4467,170,9,464.77,18/07/2023,West,4182.93
16709,2244,439,6,286.09,17/10/2023,North,1716.54
16710,2451,261,1,265.48,03/04/2023,North,265.48
16711,4823,199,8,424.31,06/02/2023,South,3394.48
16712,2166,426,9,258.39,11/07/2023,West,2325.5099999999998
16713,4932,132,2,450.51,05/04/2023,West,901.02
16714,3028,242,6,22.04,12/03/2023,West,132.24
16715,1362,343,7,182.6,06/01/2023,North,1278.2
16716,3429,323,1,418.24,04/09/2023,North,418.24
16717,4632,313,5,108.93,21/12/2023,East,544.6500000000001
16718,4348,219,5,202.49,24/02/2023,South,1012.45
16719,3318,267,3,9.97,22/10/2023,North,29.910000000000004
16720,4085,448,2,154.35,08/10/2023,West,308.7
16721,3345,316,1,162.73,08/04/2023,South,162.73
16722,4051,488,6,367.61,24/03/2023,North,2205.66
16723,4535,454,7,340.28,17/09/2023,West,2381.96
16724,4598,421,2,225.25,04/08/2023,West,450.5
16725,1233,316,2,365.61,16/10/2023,South,731.22
16726,3622,153,5,217.03,23/08/2023,East,1085.15
16727,2731,307,5,220.13,18/11/2023,West,1100.65
16728,1026,179,3,324.55,27/06/2023,West,973.6500000000001
16729,2494,494,3,362.83,24/09/2023,West,1088.49
16730,1092,479,1,424.22,03/02/2023,West,424.22
16731,3664,250,3,376.94,04/09/2023,East,1130.82
16732,1308,154,9,336.81,08/08/2023,East,3031.29
16733,1051,104,2,282.93,30/05/2023,East,565.86
16734,1318,134,1,157.51,25/10/2023,West,157.51
16735,2992,448,9,134.24,18/08/2023,East,1208.16
16736,1180,218,5,422.41,01/09/2023,South,2112.05
16737,2592,296,8,360.09,25/07/2023,West,2880.72
16738,4191,153,4,334.38,15/06/2023,West,1337.52
16739,4891,358,8,133.12,22/09/2023,West,1064.96
16740,3922,361,5,485.05,12/09/2023,West,2425.25
16741,4114,442,6,45.25,10/12/2023,North,271.5
16742,1646,465,6,419.94,29/01/2023,East,2519.64
16743,4956,411,6,109.34,12/11/2023,North,656.04
16744,2961,101,2,199.17,13/12/2023,South,398.34
16745,2283,181,9,216.8,12/11/2023,North,1951.2
16746,3244,449,7,333.04,06/05/2023,North,2331.28
16747,3692,104,3,275.6,28/11/2023,North,826.8000000000001
16748,4018,273,2,97.11,16/05/2023,North,194.22
16749,3302,238,4,19.86,16/04/2023,East,79.44
16750,3024,292,8,360.02,15/04/2023,East,2880.16
16751,3779,237,9,254.94,29/05/2023,North,2294.46
16752,1335,396,2,184.08,03/07/2023,North,368.16
16753,2576,215,6,145.85,25/06/2023,South,875.0999999999999
16754,2525,143,8,412.41,30/10/2023,South,3299.28
16755,1989,445,3,398.79,22/09/2023,West,1196.3700000000001
16756,3947,388,9,413.89,19/03/2023,North,3725.0099999999998
16757,2278,318,4,113.46,07/11/2023,West,453.84
16758,1513,155,5,426.72,14/10/2023,East,2133.6000000000004
16759,3029,341,7,492.84,02/12/2023,East,3449.8799999999997
16760,4778,495,5,301.58,01/04/2023,East,1507.8999999999999
16761,1241,357,4,28.35,18/11/2023,East,113.4
16762,3196,100,4,352.62,31/01/2023,West,1410.48
16763,2733,476,5,271.36,27/06/2023,North,1356.8000000000002
16764,4370,480,3,357.46,12/11/2023,East,1072.3799999999999
16765,3804,388,9,98.18,14/11/2023,South,883.6200000000001
16766,4921,202,2,304.87,16/06/2023,West,609.74
16767,3667,391,7,271.9,09/03/2023,West,1903.2999999999997
16768,3500,248,4,303.23,30/01/2023,East,1212.92
16769,4464,183,8,365.24,08/03/2023,North,2921.92
16770,3259,125,7,274.39,09/03/2023,South,1920.73
16771,1667,274,8,164.3,05/07/2023,West,1314.4
16772,4609,322,4,157.96,18/03/2023,South,631.84
16773,1593,228,2,349.05,30/06/2023,South,698.1
16774,4666,241,7,333.61,14/01/2023,West,2335.27
16775,3178,445,9,213.89,18/05/2023,North,1925.0099999999998
16776,4400,401,6,180,05/10/2023,East,1080
16777,3659,397,7,311.96,10/07/2023,South,2183.72
16778,1255,234,6,159.52,02/03/2023,North,957.1200000000001
16779,2502,154,2,481.82,23/06/2023,East,963.64
16780,1560,155,9,300.26,20/10/2023,South,2702.34
16781,4984,473,5,298.01,04/10/2023,East,1490.05
16782,3110,175,3,72.49,15/10/2023,West,217.46999999999997
16783,2334,418,4,306.78,26/07/2023,North,1227.12
16784,1406,438,4,150.99,11/09/2023,North,603.96
16785,3849,454,9,228.66,07/10/2023,North,2057.94
16786,4176,231,5,271.41,26/11/2023,South,1357.0500000000002
16787,4688,141,2,241.59,18/12/2023,North,483.18
16788,2860,451,6,405.65,10/11/2023,East,2433.8999999999996
16789,3062,209,7,54.23,15/05/2023,South,379.60999999999996
16790,2710,169,8,87.83,15/02/2023,West,702.64
16791,1258,383,5,82.71,06/05/2023,West,413.54999999999995
16792,1722,225,8,409.33,01/08/2023,East,3274.64
16793,4483,447,8,63.52,15/03/2023,North,508.16
16794,2282,395,4,485.86,28/03/2023,West,1943.44
16795,1613,278,7,484.74,05/01/2023,West,3393.1800000000003
16796,4331,397,9,495.95,29/08/2023,North,4463.55
16797,4927,473,4,489.95,06/07/2023,West,1959.8
16798,2694,296,9,78.76,07/09/2023,West,708.84
16799,4116,360,4,330.42,17/07/2023,West,1321.68
16800,2978,200,1,202.85,22/01/2023,West,202.85
16801,1812,160,4,367.25,28/01/2023,East,1469
16802,2786,282,2,205.93,19/01/2023,South,411.86
16803,1330,396,6,194.7,23/04/2023,North,1168.1999999999998
16804,3212,466,8,452.46,14/01/2023,West,3619.68
16805,2216,108,6,249.8,25/06/2023,West,1498.8000000000002
16806,2544,305,9,371.18,26/07/2023,West,3340.62
16807,4472,417,6,326.71,30/05/2023,West,1960.2599999999998
16808,2397,153,7,330.57,29/10/2023,South,2313.99
16809,4136,279,5,177.81,07/12/2023,North,889.05
16810,1386,203,8,129.96,30/07/2023,West,1039.68
16811,2518,225,2,443.29,21/05/2023,East,886.58
16812,2817,133,2,17.17,05/10/2023,East,34.34
16813,4764,264,8,90.6,18/05/2023,South,724.8
16814,4486,397,6,70.73,13/02/2023,South,424.38
16815,2817,369,2,474.95,07/10/2023,West,949.9
16816,2814,388,6,7.49,13/03/2023,South,44.94
16817,4101,217,8,8.97,23/04/2023,North,71.76
16818,4337,453,6,117.23,02/07/2023,East,703.38
16819,3375,191,9,143.15,19/08/2023,North,1288.3500000000001
16820,2515,199,6,282.11,19/02/2023,South,1692.66
16821,2240,186,3,480.81,22/08/2023,North,1442.43
16822,1319,333,9,235.2,27/02/2023,South,2116.7999999999997
16823,4989,223,5,147.95,07/04/2023,North,739.75
16824,1398,302,6,409.42,25/06/2023,West,2456.52
16825,2914,131,4,195.96,17/08/2023,West,783.84
16826,1104,456,3,75.16,15/12/2023,North,225.48
16827,1695,138,5,398.32,18/12/2023,West,1991.6
16828,4064,193,3,6.2,13/03/2023,South,18.6
16829,1329,109,2,106.53,18/12/2023,North,213.06
16830,1659,314,6,319.39,27/03/2023,South,1916.34
16831,4688,199,8,55.72,22/06/2023,East,445.76
16832,4118,343,3,131.63,26/01/2023,West,394.89
16833,3646,157,6,199.69,22/03/2023,West,1198.1399999999999
16834,1820,456,9,201.23,28/12/2023,South,1811.07
16835,2972,419,1,486.54,23/03/2023,South,486.54
16836,3688,118,3,339.4,28/02/2023,East,1018.1999999999999
16837,2793,456,2,23.33,11/05/2023,North,46.66
16838,3361,216,8,114.57,01/10/2023,South,916.56
16839,4218,235,9,310.13,06/12/2023,North,2791.17
16840,1461,426,6,358.14,03/09/2023,North,2148.84
16841,2607,395,3,193.4,11/02/2023,South,580.2
16842,3533,112,8,429,14/11/2023,West,3432
16843,2675,200,7,472,23/08/2023,South,3304
16844,3457,479,2,308.96,30/01/2023,South,617.92
16845,3074,254,7,283.38,02/03/2023,South,1983.6599999999999
16846,4100,181,1,376.65,19/10/2023,West,376.65
16847,1270,187,8,392.11,24/02/2023,East,3136.88
16848,3733,204,5,111.64,17/09/2023,West,558.2
16849,3548,229,9,244.37,28/09/2023,South,2199.33
16850,4324,371,3,226.48,22/04/2023,East,679.4399999999999
16851,1384,113,7,471.03,18/07/2023,South,3297.21
16852,1059,227,8,60.32,06/04/2023,North,482.56
16853,2130,159,1,472.02,07/04/2023,South,472.02
16854,1219,326,6,288.43,09/11/2023,North,1730.58
16855,2464,116,2,147.59,15/11/2023,East,295.18
16856,3818,144,8,435.33,29/11/2023,North,3482.64
16857,2906,137,6,29.96,16/11/2023,East,179.76
16858,4729,223,3,162.88,25/05/2023,South,488.64
16859,3611,459,4,377.51,05/11/2023,South,1510.04
16860,2595,163,7,414.71,17/06/2023,North,2902.97
16861,3593,476,9,87.91,18/08/2023,West,791.1899999999999
16862,1095,352,2,471.18,11/03/2023,West,942.36
16863,1988,361,9,31.59,07/05/2023,West,284.31
16864,2112,211,6,219.61,19/02/2023,North,1317.66
